order_id,order_date,customer_id,customer_segment,category,product_name,region,channel,payment_method,unit_price,quantity,discount_pct,revenue,shipping_status,rating,return_flag,month,quarter,year,profit
ORD102105,2023-12-14,CUST5811,At-Risk,Automotive,Automotive Product 14,North,Marketplace,Wallet,23499.5,1,0,23499.5,Processing,3.4,1,12,4,2023,5404.885
ORD102106,2023-07-11,CUST8433,Returning,Automotive,Automotive Product 44,West,Website,Net Banking,24563.42,3,0,73690.26,Processing,4.8,0,7,3,2023,27265.3962
ORD102107,2024-05-23,CUST2761,At-Risk,Home & Kitchen,Home & Kitchen Product 42,Central,Marketplace,UPI,8455.67,4,0,33822.68,Delivered,3.4,0,5,2,2024,9132.1236
ORD102108,2024-12-09,CUST6353,Returning,Home & Kitchen,Home & Kitchen Product 46,Central,Social Media,Net Banking,11173.37,1,20,8938.7,Returned,3.3,0,12,4,2024,2413.4490000000005
ORD102109,2024-05-24,CUST6370,New,Electronics,Electronics Product 49,South,Website,Wallet,58779.01,5,5,279200.3,Cancelled,4.7,1,5,2,2024,50256.054
ORD102110,2024-01-12,CUST4314,New,Electronics,Electronics Product 19,West,Website,Wallet,73737.82,1,10,66364.04,Delivered,4.7,0,1,1,2024,18581.9312
ORD102111,2024-06-15,CUST2756,VIP,Beauty,Beauty Product 43,Central,Mobile App,Debit Card,1363.25,1,20,1090.6,Processing,4.7,0,6,2,2024,294.462
ORD102112,2023-10-01,CUST4548,Returning,Sports,Sports Product 25,South,Marketplace,Net Banking,1919.09,1,5,1823.14,Shipped,2.9,0,10,4,2023,401.0908
ORD102113,2023-03-26,CUST3842,New,Books,Books Product 5,South,Social Media,Debit Card,189.1,4,0,756.4,Cancelled,3.6,1,3,1,2023,302.56
ORD102114,2024-03-10,CUST6998,Returning,Toys,Toys Product 20,South,Website,Net Banking,251.77,2,5,478.36,Returned,4.7,0,3,1,2024,172.2096
ORD102115,2023-03-22,CUST4513,VIP,Sports,Sports Product 20,South,Social Media,Net Banking,10590.8,1,20,8472.64,Returned,4.0,0,3,1,2023,2711.2448
ORD102116,2024-03-16,CUST7872,VIP,Beauty,Beauty Product 26,Central,Marketplace,Debit Card,496.21,1,15,421.78,Returned,3.1,0,3,1,2024,109.66279999999999
ORD102117,2024-09-08,CUST8796,New,Automotive,Automotive Product 25,East,Social Media,Credit Card,10510.49,2,0,21020.98,Shipped,4.4,0,9,3,2024,5045.035199999999
ORD102118,2023-07-04,CUST9593,Returning,Electronics,Electronics Product 12,East,Website,Wallet,69645.06,1,10,62680.55,Cancelled,3.4,0,7,3,2023,10028.888
ORD102119,2024-07-12,CUST2595,New,Clothing,Clothing Product 32,North,Marketplace,Net Banking,745.59,4,10,2684.12,Processing,5.0,0,7,3,2024,509.9828
ORD102120,2023-10-28,CUST4901,At-Risk,Electronics,Electronics Product 28,South,Website,Net Banking,70897.48,3,20,170153.95,Shipped,5.0,0,10,4,2023,56150.80350000001
ORD102121,2023-11-25,CUST7983,VIP,Home & Kitchen,Home & Kitchen Product 14,South,Website,Debit Card,7579.21,2,0,15158.42,Delivered,4.5,0,11,4,2023,3638.0208
ORD102122,2023-04-16,CUST8329,At-Risk,Home & Kitchen,Home & Kitchen Product 47,West,Marketplace,Wallet,9504.62,5,5,45146.95,Processing,5.0,0,4,2,2023,16252.901999999998
ORD102123,2023-03-23,CUST6198,VIP,Electronics,Electronics Product 14,Central,Social Media,Wallet,42204.83,1,20,33763.86,Processing,4.1,1,3,1,2023,4726.9404
ORD102124,2023-12-02,CUST1750,Returning,Automotive,Automotive Product 1,Central,Social Media,Debit Card,7681.38,5,5,36486.56,Returned,4.6,0,12,4,2023,9121.64
ORD102125,2024-11-07,CUST1263,New,Clothing,Clothing Product 19,Central,Social Media,Net Banking,4396.23,2,5,8352.84,Returned,5.0,0,11,4,2024,2422.3235999999997
ORD102126,2023-10-30,CUST5354,New,Clothing,Clothing Product 44,East,Website,Net Banking,2207.11,2,0,4414.22,Returned,4.2,0,10,4,2023,1147.6972
ORD102127,2023-11-10,CUST3452,Returning,Books,Books Product 8,South,Social Media,Net Banking,106.48,1,0,106.48,Cancelled,3.8,0,11,4,2023,39.397600000000004
ORD102128,2024-04-01,CUST2787,Returning,Automotive,Automotive Product 5,Central,Marketplace,Credit Card,6585.1,4,0,26340.4,Processing,2.6,0,4,2,2024,10536.160000000002
ORD102129,2024-09-09,CUST5644,At-Risk,Beauty,Beauty Product 30,East,Marketplace,Wallet,2987.87,1,20,2390.3,Cancelled,3.9,1,9,3,2024,310.73900000000003
ORD102130,2024-03-12,CUST2427,At-Risk,Toys,Toys Product 27,North,Mobile App,Net Banking,2935.78,1,0,2935.78,Returned,4.7,1,3,1,2024,411.0092000000001
ORD102131,2023-06-20,CUST1576,Returning,Books,Books Product 50,South,Social Media,Wallet,716.16,1,5,680.35,Cancelled,4.8,0,6,2,2023,95.24900000000001
ORD102132,2024-12-07,CUST6797,New,Beauty,Beauty Product 7,South,Mobile App,Net Banking,922.66,2,10,1660.79,Shipped,4.4,0,12,4,2024,498.23699999999997
ORD102133,2024-03-30,CUST3905,At-Risk,Books,Books Product 44,North,Marketplace,Wallet,325.67,2,0,651.34,Cancelled,3.6,0,3,1,2024,136.7814
ORD102134,2023-12-26,CUST8481,At-Risk,Clothing,Clothing Product 20,South,Marketplace,UPI,4469.82,2,5,8492.66,Returned,2.4,0,12,4,2023,2717.6512
ORD102135,2024-04-02,CUST7273,VIP,Beauty,Beauty Product 12,West,Social Media,UPI,1756.86,4,10,6324.7,Shipped,3.6,1,4,2,2024,1391.434
ORD102136,2023-02-13,CUST9670,VIP,Books,Books Product 41,East,Website,Credit Card,216.16,1,20,172.93,Returned,3.8,0,2,1,2023,50.149699999999996
ORD102137,2023-12-28,CUST2999,VIP,Clothing,Clothing Product 43,South,Marketplace,Credit Card,1592.94,2,10,2867.29,Shipped,3.7,0,12,4,2023,946.2057
ORD102138,2024-09-21,CUST9580,Returning,Books,Books Product 7,South,Social Media,UPI,579.52,1,10,521.57,Shipped,4.5,0,9,3,2024,135.6082
ORD102139,2024-03-21,CUST8747,New,Toys,Toys Product 24,West,Social Media,UPI,3250.69,3,0,9752.07,Returned,5.0,0,3,1,2024,2535.5382
ORD102140,2023-10-09,CUST1985,New,Books,Books Product 12,South,Website,UPI,766.4,3,20,1839.36,Shipped,4.1,0,10,4,2023,239.11679999999998
ORD102141,2024-10-16,CUST3156,At-Risk,Toys,Toys Product 19,East,Website,Credit Card,1610.76,2,0,3221.52,Shipped,3.8,0,10,4,2024,708.7344
ORD102142,2023-02-28,CUST8831,Returning,Books,Books Product 33,East,Website,Net Banking,523.16,2,15,889.37,Processing,3.8,0,2,1,2023,231.2362
ORD102143,2023-03-18,CUST1110,VIP,Clothing,Clothing Product 15,North,Website,Debit Card,2466.13,1,0,2466.13,Shipped,4.1,1,3,1,2023,591.8712
ORD102144,2024-11-18,CUST5451,New,Automotive,Automotive Product 8,East,Social Media,Wallet,11162.36,1,20,8929.89,Returned,3.3,1,11,4,2024,3304.0593
ORD102145,2024-10-14,CUST6914,Returning,Automotive,Automotive Product 39,Central,Social Media,Net Banking,17044.72,3,10,46020.74,Delivered,4.1,0,10,4,2024,17027.6738
ORD102146,2024-02-20,CUST3126,At-Risk,Electronics,Electronics Product 26,West,Website,Debit Card,59867.76,1,15,50887.6,Shipped,4.4,0,2,1,2024,17810.66
ORD102147,2024-01-08,CUST4850,VIP,Toys,Toys Product 35,South,Mobile App,Wallet,3985.51,1,0,3985.51,Cancelled,4.2,0,1,1,2024,836.9571
ORD102148,2024-06-09,CUST9425,New,Home & Kitchen,Home & Kitchen Product 48,East,Mobile App,Credit Card,13939.27,1,5,13242.31,Delivered,4.4,1,6,2,2024,4237.5392
ORD102149,2024-11-26,CUST9630,Returning,Books,Books Product 27,Central,Mobile App,Credit Card,214.97,3,10,580.42,Cancelled,4.3,0,11,4,2024,127.69239999999999
ORD102150,2023-06-13,CUST6706,Returning,Automotive,Automotive Product 14,North,Marketplace,Credit Card,35982.01,1,15,30584.71,Delivered,2.6,0,6,2,2023,5199.4007
ORD102151,2023-02-01,CUST7589,At-Risk,Home & Kitchen,Home & Kitchen Product 27,South,Social Media,Net Banking,7265.9,1,0,7265.9,Processing,4.5,1,2,1,2023,1453.18
ORD102152,2023-05-27,CUST3667,At-Risk,Toys,Toys Product 17,South,Website,Wallet,1407.21,2,25,2110.82,Returned,3.5,1,5,2,2023,253.29840000000002
ORD102153,2024-09-14,CUST3242,New,Beauty,Beauty Product 31,South,Marketplace,Debit Card,660.79,3,20,1585.9,Returned,3.1,1,9,3,2024,317.18000000000006
ORD102154,2024-11-25,CUST6421,Returning,Home & Kitchen,Home & Kitchen Product 2,South,Marketplace,Debit Card,7216.25,1,0,7216.25,Processing,3.1,0,11,4,2024,1731.8999999999999
ORD102155,2024-03-24,CUST8014,New,Automotive,Automotive Product 17,East,Mobile App,Debit Card,49670.87,1,15,42220.24,Delivered,4.3,1,3,1,2024,16465.8936
ORD102156,2023-02-05,CUST7817,At-Risk,Books,Books Product 25,West,Website,Net Banking,103.92,1,5,98.72,Processing,3.8,0,2,1,2023,18.7568
ORD102157,2023-05-10,CUST1956,VIP,Beauty,Beauty Product 21,West,Social Media,UPI,2149.17,1,5,2041.71,Delivered,2.7,0,5,2,2023,755.4327
ORD102158,2023-03-10,CUST6315,Returning,Sports,Sports Product 25,North,Mobile App,Debit Card,4305.65,1,0,4305.65,Shipped,4.4,0,3,1,2023,731.9605
ORD102159,2023-08-30,CUST9297,At-Risk,Books,Books Product 35,East,Mobile App,Net Banking,165.69,2,10,298.24,Processing,2.8,0,8,3,2023,47.7184
ORD102160,2024-10-22,CUST7807,Returning,Beauty,Beauty Product 37,West,Marketplace,Wallet,1456.99,2,10,2622.58,Shipped,4.1,0,10,4,2024,681.8708
ORD102161,2024-01-11,CUST8369,At-Risk,Home & Kitchen,Home & Kitchen Product 25,Central,Social Media,Debit Card,1692.3,2,5,3215.37,Delivered,4.2,0,1,1,2024,964.6109999999999
ORD102162,2024-01-06,CUST9829,VIP,Electronics,Electronics Product 38,East,Social Media,UPI,50185.33,1,10,45166.8,Returned,4.7,0,1,1,2024,4968.348
ORD102163,2024-01-28,CUST8245,At-Risk,Electronics,Electronics Product 33,North,Social Media,UPI,47759.13,3,10,128949.65,Returned,5.0,0,1,1,2024,21921.4405
ORD102164,2024-08-03,CUST5579,VIP,Sports,Sports Product 31,Central,Marketplace,Net Banking,1708.73,1,10,1537.86,Cancelled,2.9,0,8,3,2024,369.08639999999997
ORD102165,2023-02-03,CUST5893,Returning,Home & Kitchen,Home & Kitchen Product 2,South,Website,Debit Card,9654.25,5,0,48271.25,Shipped,4.0,0,2,1,2023,9654.25
ORD102166,2024-09-11,CUST3745,At-Risk,Clothing,Clothing Product 14,East,Mobile App,Credit Card,4440.05,2,20,7104.08,Shipped,3.8,0,9,3,2024,2202.2648
ORD102167,2023-06-07,CUST3264,VIP,Automotive,Automotive Product 25,East,Website,UPI,17771.91,1,5,16883.31,Cancelled,4.3,0,6,2,2023,4220.8275
ORD102168,2024-11-26,CUST9072,At-Risk,Automotive,Automotive Product 36,East,Marketplace,Wallet,1495.17,2,0,2990.34,Cancelled,4.2,0,11,4,2024,448.551
ORD102169,2024-04-05,CUST6535,New,Toys,Toys Product 36,East,Mobile App,UPI,932.03,1,0,932.03,Returned,3.7,0,4,2,2024,344.8511
ORD102170,2024-01-15,CUST9359,Returning,Home & Kitchen,Home & Kitchen Product 50,West,Website,Credit Card,4477.56,2,5,8507.36,Returned,3.6,0,1,1,2024,1616.3984
ORD102171,2024-01-16,CUST6526,New,Beauty,Beauty Product 15,North,Social Media,UPI,2747.81,1,20,2198.25,Cancelled,3.1,0,1,1,2024,703.44
ORD102172,2024-03-30,CUST5581,At-Risk,Books,Books Product 1,South,Social Media,Net Banking,398.32,1,0,398.32,Delivered,4.8,0,3,1,2024,131.4456
ORD102173,2023-03-20,CUST9869,New,Sports,Sports Product 2,North,Mobile App,Net Banking,14694.73,3,10,39675.77,Returned,4.4,0,3,1,2023,15473.550299999999
ORD102174,2024-08-10,CUST6562,At-Risk,Home & Kitchen,Home & Kitchen Product 18,North,Marketplace,Credit Card,5698.94,1,0,5698.94,Delivered,4.7,0,8,3,2024,1424.735
ORD102175,2023-05-21,CUST7913,Returning,Home & Kitchen,Home & Kitchen Product 35,West,Social Media,Credit Card,11574.74,3,5,32988.01,Processing,3.8,0,5,2,2023,9236.642800000001
ORD102176,2024-06-26,CUST6959,New,Books,Books Product 15,North,Mobile App,Net Banking,754.02,1,25,565.52,Delivered,3.5,1,6,2,2024,113.104
ORD102177,2024-01-11,CUST6199,New,Clothing,Clothing Product 32,West,Marketplace,Net Banking,2893.34,2,15,4918.68,Cancelled,3.1,1,1,1,2024,1475.604
ORD102178,2024-02-12,CUST5719,Returning,Toys,Toys Product 44,East,Social Media,UPI,2638.08,2,0,5276.16,Delivered,4.3,0,2,1,2024,1266.2784
ORD102179,2023-11-18,CUST3912,VIP,Automotive,Automotive Product 39,North,Website,Debit Card,10767.34,2,5,20457.95,Returned,3.2,0,11,4,2023,4705.3285000000005
ORD102180,2024-10-27,CUST9225,VIP,Books,Books Product 42,South,Marketplace,Wallet,514.85,1,0,514.85,Delivered,5.0,0,10,4,2024,185.346
ORD102181,2023-10-13,CUST3111,Returning,Automotive,Automotive Product 15,West,Website,Wallet,5866.43,1,5,5573.11,Shipped,3.0,0,10,4,2023,668.7732
ORD102182,2023-09-13,CUST5989,VIP,Automotive,Automotive Product 26,East,Website,Net Banking,11448.92,1,15,9731.58,Processing,4.2,0,9,3,2023,3503.3687999999997
ORD102183,2023-04-27,CUST2944,New,Sports,Sports Product 47,East,Mobile App,Debit Card,3895.18,1,15,3310.9,Shipped,5.0,0,4,2,2023,1191.924
ORD102184,2023-01-27,CUST2359,Returning,Electronics,Electronics Product 15,East,Website,UPI,45310.95,2,0,90621.9,Shipped,4.5,1,1,1,2023,22655.475
ORD102185,2023-07-10,CUST8014,Returning,Toys,Toys Product 45,Central,Website,UPI,681.48,4,20,2180.74,Returned,4.1,0,7,3,2023,545.185
ORD102186,2024-05-26,CUST6444,New,Books,Books Product 6,East,Social Media,Wallet,465.62,4,10,1676.23,Shipped,3.2,0,5,2,2024,352.00829999999996
ORD102187,2024-06-14,CUST1416,New,Books,Books Product 49,West,Marketplace,Credit Card,551.38,3,0,1654.14,Returned,2.9,0,6,2,2024,661.6560000000001
ORD102188,2024-02-01,CUST3230,VIP,Beauty,Beauty Product 23,West,Mobile App,Wallet,1241.4,3,5,3537.99,Processing,4.6,0,2,1,2024,459.9387
ORD102189,2024-07-29,CUST1102,Returning,Toys,Toys Product 37,North,Mobile App,Wallet,2387.49,2,10,4297.48,Shipped,5.0,0,7,3,2024,1203.2944
ORD102190,2023-05-01,CUST1645,VIP,Books,Books Product 12,South,Mobile App,Net Banking,697.38,1,10,627.64,Returned,3.6,0,5,2,2023,188.292
ORD102191,2023-09-26,CUST1702,VIP,Home & Kitchen,Home & Kitchen Product 48,North,Website,Credit Card,9190.2,4,5,34922.76,Shipped,3.1,1,9,3,2023,13270.6488
ORD102192,2023-09-24,CUST3554,New,Electronics,Electronics Product 10,Central,Marketplace,Wallet,77349.38,2,5,146963.82,Cancelled,2.0,0,9,3,2023,48498.060600000004
ORD102193,2024-12-21,CUST6027,VIP,Toys,Toys Product 50,Central,Marketplace,Wallet,3001.61,2,0,6003.22,Delivered,3.2,0,12,4,2024,1740.9338
ORD102194,2024-04-01,CUST7103,New,Electronics,Electronics Product 46,South,Social Media,UPI,49463.03,1,15,42043.58,Delivered,3.9,1,4,2,2024,5886.101200000001
ORD102195,2023-08-08,CUST4761,VIP,Electronics,Electronics Product 39,Central,Marketplace,Credit Card,72783.76,1,5,69144.57,Shipped,5.0,0,8,3,2023,14520.3597
ORD102196,2024-09-18,CUST4802,Returning,Automotive,Automotive Product 8,North,Website,Net Banking,11097.89,1,0,11097.89,Delivered,4.5,0,9,3,2024,1553.7046
ORD102197,2023-10-20,CUST2191,Returning,Electronics,Electronics Product 43,South,Website,UPI,712.33,3,15,1816.44,Cancelled,4.2,0,10,4,2023,653.9184
ORD102198,2024-12-11,CUST4873,New,Toys,Toys Product 42,West,Mobile App,UPI,1080.96,2,20,1729.54,Processing,3.7,0,12,4,2024,553.4528
ORD102199,2024-05-17,CUST3148,New,Toys,Toys Product 11,North,Social Media,Debit Card,1022.49,1,20,817.99,Shipped,3.5,1,5,2,2024,269.93670000000003
ORD102200,2023-07-24,CUST2896,VIP,Automotive,Automotive Product 31,West,Marketplace,Wallet,46533.72,5,0,232668.6,Processing,5.0,0,7,3,2023,69800.58
ORD102201,2023-05-06,CUST6340,Returning,Clothing,Clothing Product 4,East,Website,Credit Card,3151.63,1,0,3151.63,Delivered,4.2,1,5,2,2023,787.9075
ORD102202,2023-05-19,CUST6199,New,Automotive,Automotive Product 25,North,Social Media,UPI,7852.0,1,5,7459.4,Shipped,2.3,0,5,2,2023,1044.316
ORD102203,2023-03-17,CUST2134,At-Risk,Automotive,Automotive Product 22,West,Website,Debit Card,24192.83,1,0,24192.83,Processing,3.5,0,3,1,2023,4838.566000000001
ORD102204,2024-04-07,CUST4413,At-Risk,Books,Books Product 39,West,Website,Net Banking,100.17,2,20,160.27,Returned,3.3,0,4,2,2024,22.437800000000003
ORD102205,2023-06-26,CUST1091,At-Risk,Clothing,Clothing Product 15,North,Mobile App,UPI,573.38,4,0,2293.52,Delivered,3.6,0,6,2,2023,733.9264000000001
ORD102206,2024-12-31,CUST6308,Returning,Electronics,Electronics Product 18,South,Marketplace,Wallet,77602.44,1,0,77602.44,Returned,4.5,1,12,4,2024,11640.366
ORD102207,2024-03-31,CUST6569,VIP,Toys,Toys Product 5,South,Mobile App,Net Banking,720.5,3,5,2053.42,Cancelled,3.9,0,3,1,2024,636.5602
ORD102208,2023-03-31,CUST8872,At-Risk,Books,Books Product 3,South,Social Media,Debit Card,665.06,1,0,665.06,Shipped,3.9,0,3,1,2023,206.16859999999997
ORD102209,2024-11-29,CUST1553,Returning,Home & Kitchen,Home & Kitchen Product 17,Central,Marketplace,Net Banking,6553.46,4,15,22281.76,Returned,5.0,0,11,4,2024,5347.622399999999
ORD102210,2023-11-24,CUST9548,VIP,Beauty,Beauty Product 4,South,Mobile App,Wallet,1494.31,3,5,4258.78,Delivered,3.4,0,11,4,2023,596.2292
ORD102211,2024-11-14,CUST4343,VIP,Sports,Sports Product 25,North,Mobile App,Debit Card,6330.14,3,0,18990.42,Delivered,5.0,0,11,4,2024,3608.1798
ORD102212,2023-12-22,CUST7974,Returning,Books,Books Product 48,East,Marketplace,Wallet,632.01,1,0,632.01,Delivered,3.5,1,12,4,2023,126.402
ORD102213,2024-12-27,CUST3984,Returning,Clothing,Clothing Product 44,West,Social Media,UPI,1355.71,5,5,6439.62,Processing,4.1,0,12,4,2024,1996.2821999999999
ORD102214,2023-03-08,CUST2644,New,Electronics,Electronics Product 10,East,Social Media,Credit Card,31763.11,2,0,63526.22,Returned,3.8,0,3,1,2023,8258.4086
ORD102215,2024-07-17,CUST5651,Returning,Automotive,Automotive Product 38,East,Marketplace,Net Banking,38876.85,1,10,34989.16,Returned,4.1,0,7,3,2024,12246.206
ORD102216,2024-07-09,CUST5968,VIP,Sports,Sports Product 7,West,Website,Credit Card,14242.39,3,10,38454.45,Shipped,4.4,0,7,3,2024,12689.968499999999
ORD102217,2023-10-25,CUST5659,VIP,Home & Kitchen,Home & Kitchen Product 6,Central,Marketplace,UPI,5518.38,1,10,4966.54,Delivered,4.3,1,10,4,2023,794.6464
ORD102218,2023-11-04,CUST9516,New,Automotive,Automotive Product 35,East,Mobile App,Credit Card,42061.55,4,20,134596.96,Returned,3.4,0,11,4,2023,43071.0272
ORD102219,2023-06-11,CUST9598,Returning,Electronics,Electronics Product 29,South,Social Media,Debit Card,25699.27,1,20,20559.42,Shipped,3.1,1,6,2,2023,6167.825999999999
ORD102220,2024-12-29,CUST7276,New,Automotive,Automotive Product 11,North,Mobile App,Credit Card,4647.42,2,20,7435.87,Processing,5.0,0,12,4,2024,2379.4784
ORD102221,2024-12-27,CUST7321,VIP,Automotive,Automotive Product 9,East,Marketplace,Net Banking,30584.74,2,0,61169.48,Returned,3.6,0,12,4,2024,9787.116800000002
ORD102222,2024-12-18,CUST9038,At-Risk,Home & Kitchen,Home & Kitchen Product 33,East,Website,Wallet,3444.32,1,0,3444.32,Cancelled,4.6,0,12,4,2024,516.648
ORD102223,2024-10-15,CUST3360,At-Risk,Toys,Toys Product 11,East,Mobile App,Net Banking,831.24,1,0,831.24,Returned,2.7,1,10,4,2024,141.3108
ORD102224,2023-06-28,CUST9185,New,Home & Kitchen,Home & Kitchen Product 18,East,Mobile App,Net Banking,9616.42,1,20,7693.14,Shipped,3.8,1,6,2,2023,1615.5594
ORD102225,2024-01-06,CUST4638,At-Risk,Beauty,Beauty Product 31,East,Website,Debit Card,941.55,1,25,706.16,Processing,3.9,0,1,1,2024,240.0944
ORD102226,2024-06-04,CUST7931,At-Risk,Automotive,Automotive Product 8,Central,Website,Credit Card,7829.89,1,20,6263.91,Processing,4.4,0,6,2,2024,2004.4512
ORD102227,2023-08-18,CUST8356,At-Risk,Electronics,Electronics Product 34,East,Marketplace,Debit Card,35260.84,2,0,70521.68,Delivered,1.8,0,8,3,2023,26798.2384
ORD102228,2023-05-05,CUST8226,Returning,Clothing,Clothing Product 13,North,Marketplace,Wallet,2319.9,1,20,1855.92,Processing,4.1,0,5,2,2023,222.7104
ORD102229,2023-07-25,CUST5795,Returning,Toys,Toys Product 2,South,Website,Credit Card,2841.38,1,5,2699.31,Processing,3.1,1,7,3,2023,269.931
ORD102230,2023-05-23,CUST7771,Returning,Beauty,Beauty Product 6,West,Website,UPI,864.04,2,0,1728.08,Processing,4.3,0,5,2,2023,535.7048
ORD102231,2023-08-31,CUST3452,Returning,Electronics,Electronics Product 35,South,Website,Net Banking,10059.06,1,5,9556.11,Returned,3.2,0,8,3,2023,1720.0998
ORD102232,2024-05-20,CUST1104,At-Risk,Sports,Sports Product 8,East,Website,Wallet,18035.34,4,0,72141.36,Processing,3.3,0,5,2,2024,14428.272
ORD102233,2023-01-27,CUST3125,VIP,Toys,Toys Product 29,West,Mobile App,Debit Card,2677.95,3,5,7632.16,Returned,3.8,0,1,1,2023,1984.3616
ORD102234,2024-01-05,CUST7001,New,Sports,Sports Product 45,North,Website,Wallet,3889.04,2,0,7778.08,Shipped,3.2,0,1,1,2024,1011.1504
ORD102235,2024-07-21,CUST9442,VIP,Books,Books Product 38,West,Social Media,Net Banking,706.3,2,5,1341.97,Delivered,3.6,0,7,3,2024,389.1713
ORD102236,2024-08-09,CUST3747,New,Clothing,Clothing Product 50,West,Website,Credit Card,4305.79,4,10,15500.84,Delivered,3.0,0,8,3,2024,3100.168
ORD102237,2024-01-13,CUST7042,Returning,Beauty,Beauty Product 26,West,Social Media,Debit Card,2346.62,1,20,1877.3,Returned,2.5,0,1,1,2024,544.4169999999999
ORD102238,2024-04-23,CUST5717,VIP,Electronics,Electronics Product 42,Central,Website,Net Banking,28006.33,1,10,25205.7,Cancelled,4.8,1,4,2,2024,8821.994999999999
ORD102239,2024-07-18,CUST4426,At-Risk,Beauty,Beauty Product 4,Central,Mobile App,Wallet,1358.62,1,5,1290.69,Cancelled,3.0,1,7,3,2024,193.6035
ORD102240,2023-05-13,CUST2140,VIP,Electronics,Electronics Product 31,East,Social Media,UPI,49549.45,3,15,126351.1,Processing,3.9,0,5,2,2023,48013.418000000005
ORD102241,2024-09-18,CUST9615,At-Risk,Clothing,Clothing Product 22,South,Mobile App,Debit Card,4406.22,1,20,3524.98,Cancelled,4.6,0,9,3,2024,916.4948
ORD102242,2023-03-30,CUST4578,VIP,Toys,Toys Product 44,South,Website,Net Banking,3698.3,2,0,7396.6,Shipped,3.5,0,3,1,2023,2810.708
ORD102243,2023-03-09,CUST3832,New,Beauty,Beauty Product 29,South,Website,Wallet,694.3,5,5,3297.92,Returned,3.3,1,3,1,2023,527.6672
ORD102244,2023-11-13,CUST9902,VIP,Automotive,Automotive Product 34,West,Marketplace,Wallet,19210.93,3,0,57632.79,Returned,4.2,1,11,4,2023,16137.1812
ORD102245,2024-02-12,CUST2734,VIP,Electronics,Electronics Product 40,West,Mobile App,Debit Card,74688.8,2,0,149377.6,Shipped,4.9,0,2,1,2024,32863.072
ORD102246,2024-05-05,CUST3190,Returning,Beauty,Beauty Product 47,South,Mobile App,Credit Card,2987.0,1,10,2688.3,Returned,3.1,0,5,2,2024,887.1390000000001
ORD102247,2024-06-22,CUST4119,Returning,Beauty,Beauty Product 47,Central,Website,UPI,708.13,3,20,1699.51,Delivered,3.9,0,6,2,2024,475.86280000000005
ORD102248,2024-02-25,CUST2030,VIP,Home & Kitchen,Home & Kitchen Product 34,Central,Marketplace,Wallet,5606.57,2,0,11213.14,Delivered,2.6,0,2,1,2024,2803.285
ORD102249,2024-02-24,CUST3069,At-Risk,Clothing,Clothing Product 42,North,Marketplace,Debit Card,1135.47,1,15,965.15,Cancelled,3.7,0,2,1,2024,357.1055
ORD102250,2024-08-11,CUST4279,At-Risk,Books,Books Product 17,East,Mobile App,UPI,510.33,1,20,408.26,Cancelled,4.0,1,8,3,2024,85.7346
ORD102251,2023-03-17,CUST3346,Returning,Home & Kitchen,Home & Kitchen Product 37,West,Social Media,Credit Card,5128.24,4,20,16410.37,Cancelled,3.3,0,3,1,2023,2789.7629
ORD102252,2023-05-09,CUST1116,At-Risk,Beauty,Beauty Product 31,North,Social Media,Debit Card,2746.47,2,0,5492.94,Processing,3.6,0,5,2,2023,1538.0232
ORD102253,2023-11-21,CUST5994,Returning,Books,Books Product 19,North,Mobile App,Net Banking,741.06,3,20,1778.54,Shipped,2.9,1,11,4,2023,515.7765999999999
ORD102254,2024-10-19,CUST2517,New,Clothing,Clothing Product 38,Central,Marketplace,Credit Card,2613.41,4,0,10453.64,Cancelled,4.1,0,10,4,2024,2404.3372
ORD102255,2023-03-17,CUST1966,VIP,Automotive,Automotive Product 40,South,Mobile App,Net Banking,1439.33,2,10,2590.79,Shipped,4.8,0,3,1,2023,647.6975
ORD102256,2024-04-05,CUST7179,At-Risk,Books,Books Product 29,South,Marketplace,Debit Card,291.12,2,0,582.24,Delivered,3.1,1,4,2,2024,227.0736
ORD102257,2024-04-22,CUST1132,At-Risk,Books,Books Product 40,West,Mobile App,Credit Card,553.05,1,0,553.05,Delivered,3.5,0,4,2,2024,176.976
ORD102258,2024-11-27,CUST2472,Returning,Beauty,Beauty Product 39,Central,Marketplace,Net Banking,1978.77,1,10,1780.89,Processing,4.4,0,11,4,2024,231.5157
ORD102259,2024-06-13,CUST9512,Returning,Beauty,Beauty Product 4,West,Social Media,Debit Card,1285.14,1,5,1220.88,Cancelled,5.0,1,6,2,2024,195.34080000000003
ORD102260,2023-12-19,CUST5009,VIP,Sports,Sports Product 21,South,Website,Wallet,19916.46,3,0,59749.38,Processing,2.8,0,12,4,2023,23302.2582
ORD102261,2023-05-12,CUST7805,VIP,Toys,Toys Product 11,West,Website,Credit Card,2876.21,2,0,5752.42,Returned,3.9,0,5,2,2023,1840.7744
ORD102262,2024-07-18,CUST5299,Returning,Sports,Sports Product 9,Central,Social Media,Wallet,5773.81,4,10,20785.72,Cancelled,4.2,0,7,3,2024,7690.7164
ORD102263,2024-10-17,CUST9020,VIP,Electronics,Electronics Product 7,North,Website,UPI,5049.55,1,0,5049.55,Delivered,3.9,0,10,4,2024,959.4145000000001
ORD102264,2024-08-24,CUST3623,VIP,Clothing,Clothing Product 32,South,Marketplace,Wallet,2946.47,2,15,5009.0,Returned,2.0,0,8,3,2024,1602.88
